Time (GMT),Time,Latitude,Longitude,RPM,TPS,Brake,Fuel Flow Rate,Engine Load,Rail Pressure,MAP,Baro,Speed,ECT,IAT,MAF,BAT Volt,EGR,,
53317,05:33:17,1256.0665,7737.7849,1058,6,2,102,74,0.00E+00,5c,57,0c,75,47,200,3600,60,,
53317,05:33:17,1256.0652,7737.7848,0ff8,5,2,00d8,74,0.00E+00,5c,57,0c,75,48,200,3600,4b,,
53318,05:33:18,1256.0644,7737.7847,1118,29,2,116,67,1108,5d,57,0d,75,48,02f3,36e7,4b,,
53318,05:33:18,1256.0632,7737.7845,11e0,27,2,113,67,1108,5d,57,0d,75,48,435,3701,44,,
53319,05:33:19,1256.0623,7737.784,12c8,3e,2,015c,71,1450,5f,57,0f,75,48,435,3701,44,,
53319,05:33:19,1256.0612,7737.7844,1460,3f,2,01fd,71,1450,5f,57,0f,75,4a,526,3726,39,,
53320,05:33:20,1256.0606,7737.7852,1644,48,2,254,8d,1e50,65,57,13,75,4a,526,3726,39,,
53320,05:33:20,1256.0594,7737.7867,18bc,48,2,02b7,8d,1e50,65,57,13,75,4b,726,373f,3c,,
53321,05:33:21,1256.0585,7737.7877,1b1c,1e,2,029f,75,2120,71,57,15,75,4b,726,373f,3c,,
53321,05:33:21,1256.0571,7737.7895,1b20,7,2,00a6,75,2120,71,57,15,75,4c,070c,3718,61,,
53322,05:33:22,1256.0561,7737.7908,1af8,1e,2,00f4,2e,139c,6a,57,15,75,4c,070c,3718,61,,
53322,05:33:22,1256.0547,7737.7925,1b00,27,2,01aa,2e,139c,6a,57,15,75,4c,760,371f,68,,
53323,05:33:23,1256.0536,7737.7936,1c5c,24,2,238,57,1ba8,70,57,17,75,4c,760,371f,68,,
53323,05:33:23,1256.052,7737.7951,1cd0,11,2,01fa,57,1b00,70,57,17,75,4c,500,3700,6d,,
53324,05:33:24,1256.0508,7737.7961,1dc4,19,2,01a0,3d,1800,6b,57,17,75,4c,500,3700,6d,,
53324,05:33:24,1256.049,7737.7977,1d24,0,1,00f9,3d,1800,6b,57,17,75,4b,600,3700,68,,
53325,05:33:25,1256.0481,7737.799,1ce0,23,2,00b7,1c,1300,66,57,17,75,4b,600,3700,68,,
53325,05:33:25,1256.0462,7737.8015,1c58,27,2,01d9,1c,1300,66,57,17,75,4c,700,3600,6b,,
53326,05:33:26,1256.045,7737.8027,1e7c,22,2,247,50,1d00,70,57,19,75,4c,700,3600,6b,,
53326,05:33:26,1256.0433,7737.8046,1fb0,22,2,026e,50,1d00,70,57,19,75,4c,800,3700,6e,,
53327,05:33:27,1256.0421,7737.8058,20b0,1c,2,276,4f,1d00,76,57,1a,75,4c,800,3700,6e,,
53327,05:33:27,1256.0403,7737.8075,2158,14,2,01bd,4f,1d00,76,57,1a,75,4c,700,3700,74,,
53328,05:33:28,1256.0389,7737.8086,21a8,12,2,01a6,36,1800,6e,57,1a,75,4c,700,3700,74,,
53328,05:33:28,1256.0369,7737.81,21e8,0f,2,019f,36,1800,6e,57,1a,75,4b,600,3700,72,,
53329,05:33:29,1256.0356,7737.8111,21fc,0f,2,018b,32,17e8,6a,57,1a,75,4b,06c8,373a,72,,
53329,05:33:29,1256.0336,7737.8127,220c,0e,2,184,32,17e8,6a,57,1a,75,4b,06a9,372a,63,,
53330,05:33:30,1256.0325,7737.8138,2040,0,1,00c3,19,1464,67,57,1a,75,4b,06a9,372a,63,,
53330,05:33:30,1256.0308,7737.8154,2140,2b,2,116,19,1464,67,57,1a,75,4b,087e,373f,6b,,
53331,05:33:31,1256.0297,7737.8165,2174,24,2,01fc,41,1c70,6f,57,1a,75,4b,087e,373f,6b,,
53331,05:33:31,1256.0284,7737.8182,2108,11,2,012a,41,1c70,6f,57,1a,75,4b,06bc,372e,64,,
53332,05:33:32,1256.0277,7737.8194,2058,0,1,00a4,1a,13b0,69,57,19,75,4b,06bc,372e,64,,
53332,05:33:32,1256.0265,7737.8212,202c,0,1,005b,1a,13b0,69,57,19,75,4b,07c6,3733,66,,
53333,05:33:33,1256.0256,7737.8225,1edc,2,2,28,8,125c,68,57,17,75,4b,07c6,3733,66,,
53333,05:33:33,1256.024,7737.8241,1dcc,12,2,00a5,8,125c,68,57,17,75,4b,605,372e,6b,,
53334,05:33:34,1256.0229,7737.8252,1e4c,12,2,013b,2f,1694,66,57,16,75,4b,605,372e,6b,,
53334,05:33:34,1256.0213,7737.8267,1d94,0,1,23,2f,1600,66,57,16,75,4a,600,3700,65,,
53335,05:33:35,1256.0202,7737.8276,1b94,0,1,47,0e,1200,64,57,15,75,4a,600,3700,65,,
53335,05:33:35,1256.0187,7737.829,1a7c,0,1,12,0e,1200,64,57,15,75,4a,600,3700,66,,
53336,05:33:36,1256.0177,7737.8299,1938,0,1,0,0,1100,62,57,13,75,4a,600,3700,66,,
53336,05:33:36,1256.0163,7737.8311,1794,0,1,0,0,1100,62,57,13,75,4a,500,3700,6e,,
53336,05:33:36,1256.0154,7737.832,167c,0d,2,26,0b,1000,60,57,11,75,4a,500,3700,6e,,
53336,05:33:36,1256.0144,7737.8336,15f0,1a,2,00a0,0b,1000,60,57,11,75,49,400,3700,69,,
53337,05:33:37,1256.0142,7737.8346,15b8,1e,2,011a,4b,1400,5f,57,11,75,49,400,3700,69,,
53337,05:33:37,1256.0143,7737.836,16bc,1a,2,018f,4b,1400,5f,57,11,75,48,400,3600,6c,,
53338,05:33:38,1256.0139,7737.8369,17b0,0f,2,01a1,57,1500,62,57,13,75,48,400,3600,6c,,
53338,05:33:38,1256.013,7737.8383,1780,6,2,00ed,57,1500,62,57,13,75,49,400,3700,62,,
53339,05:33:39,1256.0121,7737.8392,1754,0,5,68,19,1158,5f,57,12,75,49,459,374c,62,,
53339,05:33:39,1256.0108,7737.8403,102c,0,5,35,19,1158,5f,57,12,75,49,021c,36b9,6b,,
53340,05:33:40,1256.01,7737.841,0db8,0,5,007d,46,0be0,5e,57,0f,75,49,021c,36b9,6b,,
53340,05:33:40,1256.0089,7737.8418,0df8,0,5,78,46,0be0,5e,57,0f,75,47,256,3696,6b,,
53341,05:33:41,1256.0081,7737.8424,0e2c,0,5,007d,41,0c08,5c,57,0e,75,47,256,3696,6b,,
53341,05:33:41,1256.0071,7737.8432,0.00E+00,0,1,007c,41,0c08,5c,57,0e,75,47,256,3705,5d,,
53342,05:33:42,1256.0063,7737.8437,131c,0f,2,011a,42,0.00E+00,5c,57,0e,75,47,256,3705,5d,,
53342,05:33:42,1256.005,7737.8445,12e0,2a,2,01b0,42,0.00E+00,5c,57,0e,75,48,479,3729,5f,,
53343,05:33:43,1256.0039,7737.8449,1400,2e,2,019e,74,15cc,60,57,10,75,48,479,3729,5f,,
53343,05:33:43,1256.0025,7737.8459,15ec,2f,2,01f5,74,15cc,60,57,10,75,49,05a2,36f0,66,,
53344,05:33:44,1256.0016,7737.8464,1780,27,2,232,7a,1c48,67,57,13,75,49,05a2,36f0,66,,
53344,05:33:44,1256.0003,7737.8475,18f8,24,2,023d,7a,1c00,67,57,13,75,4b,600,3700,6a,,
53345,05:33:45,1255.9994,7737.8482,1aa8,1c,2,020f,5a,1a00,6b,57,15,75,4b,600,3700,6a,,
53345,05:33:45,1255.9977,7737.8495,19a0,0,5,00db,5a,1a00,6b,57,15,75,4b,500,3600,69,,
53346,05:33:46,1255.9966,7737.8504,1660,0,5,56,16,1000,64,57,10,75,4b,500,3600,69,,
53346,05:33:46,1255.9954,7737.8518,10c8,0,5,67,16,1000,64,57,10,75,4a,200,3600,6e,,
53347,05:33:47,1255.9948,7737.8525,0f54,0,5,60,2e,0d00,5f,57,0c,75,4a,200,3600,6e,,
53347,05:33:47,1255.9941,7737.8535,0dfc,0,5,66,2e,0d00,5f,57,0c,75,48,200,3600,6b,,
53348,05:33:48,1255.9937,7737.8541,0dec,0,1,72,41,0b00,5c,57,0a,75,48,200,3600,6b,,
53348,05:33:48,1255.9932,7737.8548,0d3c,0,1,92,41,0b00,5c,57,0a,75,47,200,3600,54,,
53349,05:33:49,1255.993,7737.8551,0e7c,0d,2,160,9c,0.00E+00,5c,57,0b,75,47,200,3600,54,,
53349,05:33:49,1255.9929,7737.8558,0f1c,3,2,115,9c,0.00E+00,5c,57,0b,75,47,300,3700,70,,
53350,05:33:50,1255.9924,7737.8564,0fec,0a,2,00ab,4c,0.00E+00,5d,57,0c,75,47,335,3724,70,,
53350,05:33:50,1255.9917,7737.8573,10a8,2e,2,010b,4c,0.00E+00,5d,57,0c,75,49,03d9,370a,5,,
53351,05:33:51,1255.9912,7737.8579,11bc,62,2,01d0,8f,14b4,5f,57,0f,75,49,03d9,370a,5,,
53351,05:33:51,1255.9901,7737.8587,13d4,6d,2,023d,8f,14b4,5f,57,0f,75,4a,04ea,3744,32,,
53352,05:33:52,1255.9893,7737.8592,1618,67,2,02b1,a1,1f04,65,57,12,75,4a,04ea,3744,32,,
53352,05:33:52,1255.988,7737.8603,18a8,54,2,326,a1,1f04,65,57,12,75,4b,721,3747,32,,
53353,05:33:53,1255.9871,7737.8612,1b4c,4e,2,389,94,24b8,76,57,17,75,4b,721,3747,32,,
53353,05:33:53,1255.9857,7737.8626,1d60,0,1,350,94,24b8,76,57,17,75,4c,885,3723,43,,
53354,05:33:54,1255.9847,7737.8638,16f8,0,1,13,7,1978,70,57,17,75,4c,885,3723,43,,
53354,05:33:54,1255.9833,7737.8655,0dbc,11,2,006c,7,1978,70,57,17,75,4d,410,3726,60,,
53355,05:33:55,1255.9824,7737.8664,15d4,18,2,01a2,65,12e8,65,57,17,75,4d,410,3726,60,,
53355,05:33:55,1255.9808,7737.8678,122c,0,1,45,65,1200,65,57,17,75,4a,300,3600,70,,
53356,05:33:56,1255.9798,7737.8686,0f58,0,5,72,34,0d00,5f,57,14,75,4a,300,3600,70,,
53356,05:33:56,1255.9784,7737.8698,0.00E+00,0,5,72,34,0d00,5f,57,14,75,47,200,3600,69,,
53357,05:33:57,1255.9775,7737.8706,0.00E+00,0,5,78,3f,0b00,5c,57,0d,75,47,200,3600,69,,
53357,05:33:57,1255.9764,7737.8715,0e6c,0,5,006f,3f,0b00,5c,57,0d,75,48,200,3600,6b,,
53358,05:33:58,1255.9758,7737.8721,0.00E+00,0,5,006d,3a,0b00,5c,57,0b,75,48,200,3600,6b,,
53358,05:33:58,1255.975,7737.8729,0dd4,0,1,74,3a,0b00,5c,57,0b,75,48,200,3600,68,,
53359,05:33:59,1255.9745,7737.8734,0d88,0,1,85,49,0b00,5b,57,0b,75,48,200,3600,68,,
53359,05:33:59,1255.9737,7737.874,0d24,7,2,00a8,49,0b00,5b,57,0b,75,48,200,3600,5,,
53400,05:34:00,1255.9732,7737.8745,0f60,36,2,01d6,b8,1100,5c,57,0d,75,48,200,3600,5,,
53400,05:34:00,1255.9724,7737.8752,1124,57,2,01fa,b8,1100,5c,57,0d,76,48,300,3700,5,,
53401,05:34:01,1255.9719,7737.8757,1324,57,2,226,a4,19dc,61,57,10,76,48,03fb,3723,5,,
53401,05:34:01,1255.9704,7737.8769,14f4,4b,2,286,a4,19dc,61,57,10,76,4a,059d,3727,32,,
53402,05:34:02,1255.9696,7737.878,1718,35,2,028f,96,1fe0,69,57,13,76,4a,059d,3727,32,,
53402,05:34:02,1255.9687,7737.8798,18b8,1a,2,01fa,96,1fe0,69,57,13,76,4c,06ed,3730,58,,
53403,05:34:03,1255.9678,7737.8809,1a00,20,2,186,48,1720,6d,57,15,76,4c,06ed,3730,58,,
53403,05:34:03,1255.9666,7737.8826,1aa4,19,2,1e00,48,1720,6d,57,15,76,4d,075e,372b,75,,
53404,05:34:04,1255.9656,7737.8837,1b40,12,2,197,45,16a8,6e,57,16,76,4d,075e,372b,75,,
53404,05:34:04,1255.9642,7737.8854,1c58,14,2,019e,45,16a8,6e,57,16,76,4c,05ed,3746,6a,,
53405,05:34:05,1255.9632,7737.8864,1ca0,21,2,1e03,4b,19c8,6c,57,17,76,4c,05ed,3746,6a,,
53405,05:34:05,1255.9616,7737.8878,1d60,20,2,230,4b,19c8,6c,57,17,76,4c,767,3723,6d,,
53406,05:34:06,1255.9604,7737.8886,1e88,23,2,254,52,1d9c,71,57,19,76,4c,767,3723,6d,,
53406,05:34:06,1255.9588,7737.8901,1fc4,23,2,279,52,1d00,71,57,19,76,4c,800,3700,6f,,
53407,05:34:07,1255.9576,7737.8911,2e05,24,2,296,52,1f00,77,57,1b,76,4c,800,3700,6f,,
53407,05:34:07,1255.9552,7737.8928,2230,26,2,02b2,52,1f00,77,57,1b,76,4c,900,3700,70,,
53408,05:34:08,1255.9536,7737.894,2370,2a,2,2e06,57,2200,7e,57,1c,76,4c,900,3700,70,,
53408,05:34:08,1255.9519,7737.8963,24a4,2f,2,317,57,2200,7e,57,1c,76,4d,0a00,3700,75,,
53409,05:34:09,1255.9504,7737.8977,25e8,31,2,034a,5e,2500,87,57,1e,76,4d,0a00,3700,75,,
53409,05:34:09,1255.9489,7737.8999,2734,30,2,036c,5e,2500,87,57,1e,76,4e,0b00,3700,7d,,
53410,05:34:10,1255.9476,7737.9015,28b0,2c,2,032b,56,2300,8b,57,20,76,4e,0b00,3700,7d,,
53410,05:34:10,1255.9452,7737.9037,292c,26,2,305,56,2300,8b,57,20,76,4e,0a00,3700,7b,,
53411,05:34:11,1255.9436,7737.9051,2a14,25,2,305,51,2100,88,57,21,76,4e,0a00,3700,7b,,
53411,05:34:11,1255.9414,7737.9073,2aa8,25,2,02f9,51,2100,88,57,21,76,4e,0a00,3700,7b,,
53412,05:34:12,1255.9398,7737.9088,2b90,11,1,02fa,4f,20bc,86,57,22,76,4e,0a9f,372b,7b,,
53412,05:34:12,1255.9375,7737.9113,26c0,0,1,94,4f,20bc,86,57,22,76,4d,08cd,3726,6d,,
53413,05:34:13,1255.9361,7737.9129,1f40,0,1,48,0b,125c,6e,57,22,76,4d,08cd,3726,6d,,
53413,05:34:13,1255.9342,7737.9154,1570,0,1,0,0b,125c,6e,57,22,76,4a,03d2,3715,66,,
53414,05:34:14,1255.9328,7737.917,1180,0,1,0,0,0eb0,60,57,1e,76,4a,03d2,3715,66,,
53414,05:34:14,1255.9307,7737.9193,19e4,9,2,0,0,0eb0,60,57,1e,76,48,05cd,3745,6a,,
53415,05:34:15,1255.9294,7737.9206,18d4,0e,2,008d,24,1234,61,57,1e,76,48,05cd,3745,6a,,
53415,05:34:15,1255.9273,7737.9223,18b4,0e,2,106,24,1234,61,57,1e,76,49,04a4,3732,62,,
53416,05:34:16,1255.9257,7737.9235,1860,0,1,52,2,11f8,60,57,1d,76,49,04a4,3732,62,,
53416,05:34:16,1255.9236,7737.9254,1788,1,2,0,2,11f8,60,57,1d,76,49,051c,36f8,73,,
53417,05:34:17,1255.9224,7737.9266,16a0,8,2,54,17,1194,5f,57,1c,76,49,051c,36f8,73,,
53417,05:34:17,1255.9206,7737.9283,1798,1d,2,113,17,1100,5f,57,1c,76,49,400,3600,65,,
53418,05:34:18,1255.9193,7737.9295,16e0,24,2,019c,5d,1700,61,57,1c,76,49,400,3600,65,,
53418,05:34:18,1255.9173,7737.9312,1774,10,1,01c4,5d,1700,61,57,1c,76,49,400,3700,62,,
53419,05:34:19,1255.916,7737.9325,16b8,0,5,15,0d,1100,61,57,1b,76,49,400,3700,62,,
53419,05:34:19,1255.914,7737.9342,1518,0,5,0,0d,1100,61,57,1b,76,49,400,3700,64,,
53420,05:34:20,1255.9128,7737.9354,1454,0,1,0,0,1000,5f,57,18,76,49,400,3700,64,,
53420,05:34:20,1255.9111,7737.9372,13c4,0,1,0,0,1000,5f,57,18,76,49,400,3700,62,,
53421,05:34:21,1255.91,7737.9383,1308,0,1,0,0,0f00,5e,57,16,76,49,400,3700,62,,
53421,05:34:21,1255.9083,7737.9397,1244,0,1,000f,0,0f00,5e,57,16,76,49,400,3500,4a,,
53422,05:34:22,1255.9073,7737.9407,11b0,0,1,003a,18,0.00E+00,5e,57,15,76,49,400,3500,4a,,
53422,05:34:22,1255.906,7737.9419,1150,0,1,44,18,0.00E+00,5e,57,15,76,49,200,3700,62,,
53423,05:34:23,1255.9052,7737.9428,1130,29,2,008d,3c,0f8c,5d,57,14,76,49,02b7,3728,62,,
53423,05:34:23,1255.904,7737.9441,11cc,1b,2,189,3c,0f8c,5d,57,14,76,48,416,3741,58,,
53424,05:34:24,1255.9032,7737.945,10fc,0,1,91,2f,1004,5f,57,15,76,48,416,3741,58,,
53424,05:34:24,1255.9019,7737.9464,1118,0,1,004b,2f,1004,5f,57,15,76,48,293,3720,6e,,
53425,05:34:25,1255.9011,7737.9473,105c,0,1,56,26,0.00E+00,5d,57,14,76,48,293,3720,6e,,
53425,05:34:25,1255.8998,7737.9487,103c,0,2,005b,26,0.00E+00,5d,57,14,76,47,036c,371a,32,,
53426,05:34:26,1255.8989,7737.9496,10b4,20,2,014d,83,11a8,5d,57,14,76,47,036c,371a,32,,
53426,05:34:26,1255.8977,7737.9508,1040,0,1,98,83,11a8,5d,57,14,76,48,390,370f,52,,
53427,05:34:27,1255.8968,7737.9516,10c4,31,2,00d8,4e,0f14,5e,57,14,76,48,390,370f,52,,
53427,05:34:27,1255.8954,7737.9532,107c,23,2,01ca,4e,0f14,5e,57,14,76,49,03de,370c,32,,
53428,05:34:28,1255.8942,7737.9541,10b4,0,1,177,62,1360,60,57,16,76,49,03de,370c,32,,
53428,05:34:28,1255.8924,7737.9554,10c0,2e,2,153,62,1300,60,57,16,76,49,400,3700,42,,
53429,05:34:29,1255.8913,7737.9563,11d4,1b,2,112,5c,1100,60,57,16,76,49,400,3700,42,,
53429,05:34:29,1255.8899,7737.9576,11ec,31,2,01b9,5c,1100,60,57,16,76,49,400,3700,35,,
53430,05:34:30,1255.8888,7737.9585,12c8,34,2,01d4,91,1600,62,57,17,76,49,400,3700,35,,
53430,05:34:30,1255.8869,7737.9597,138c,34,2,1e04,91,1600,62,57,17,76,4a,400,3700,35,,
53431,05:34:31,1255.8856,7737.9606,14a4,36,2,021d,8c,1b00,65,57,19,76,4a,400,3700,35,,
53431,05:34:31,1255.8836,7737.9618,14f8,32,2,224,8c,1b00,65,57,19,76,4a,500,3700,3f,,
53432,05:34:32,1255.882,7737.9625,15a0,2b,2,021d,83,1a00,68,57,1b,76,4a,500,3700,3f,,
53432,05:34:32,1255.8796,7737.9638,163c,1a,2,1e04,83,1a00,68,57,1b,76,4b,600,3700,6d,,
53433,05:34:33,1255.878,7737.9645,16b4,13,2,017e,56,1500,69,57,1c,76,4b,600,3700,6d,,
53433,05:34:33,1255.8755,7737.9656,16d4,11,2,151,56,1500,69,57,1c,76,4b,400,3700,73,,
53434,05:34:34,1255.8738,7737.9663,16e8,11,2,149,4c,1428,63,57,1c,76,4b,454,3701,73,,
53434,05:34:34,1255.8712,7737.9675,16d4,0e,2,013c,4c,1428,63,57,1c,76,49,433,36f2,77,,
53435,05:34:35,1255.8697,7737.9683,16a4,7,2,00be,2f,1298,60,57,1b,76,49,433,36f2,77,,
53435,05:34:35,1255.8673,7737.9694,1638,0c,2,67,2f,1298,60,57,1b,76,49,041a,3749,62,,
53436,05:34:36,1255.8657,7737.9701,160c,1c,2,01bc,6f,14a0,61,57,1b,76,49,041a,3749,62,,
53436,05:34:36,1255.8632,7737.9713,1620,11,2,163,6f,14a0,61,57,1b,76,4a,433,371e,63,,
53437,05:34:37,1255.8616,7737.972,1640,0,1,0,0,1090,5f,57,1a,76,4a,433,371e,63,,
53437,05:34:37,1255.8592,7737.9729,1504,0,1,0,0,1090,5f,57,1a,76,49,04b3,36dc,64,,
53438,05:34:38,1255.8578,7737.9735,13e0,0,5,0,0,1068,5f,57,16,76,49,04b3,36dc,64,,
53438,05:34:38,1255.8557,7737.9745,123c,0,5,16,0,1068,5f,57,16,76,4a,03cf,36e4,71,,
53439,05:34:39,1255.8545,7737.9751,1084,0,5,75,30,0eec,5e,57,13,76,4a,03cf,36e4,71,,
53439,05:34:39,1255.8529,7737.976,0ecc,0,5,006e,30,0.00E+00,5e,57,13,76,49,200,3600,6a,,
53440,05:34:40,1255.852,7737.9763,0.00E+00,0,5,77,3f,0c00,5c,57,0d,76,49,200,3600,6a,,
53440,05:34:40,1255.8508,7737.9765,0.00E+00,0,5,78,3f,0c00,5c,57,0d,76,47,200,3600,6a,,
53441,05:34:41,1255.8502,7737.9766,0.00E+00,0,5,007a,40,0b00,5b,57,8,76,47,200,3600,6a,,
53441,05:34:41,1255.8494,7737.977,0.00E+00,0,5,79,40,0b00,5b,57,8,76,48,200,3600,69,,
53442,05:34:42,1255.849,7737.9771,0.00E+00,0,1,007d,41,0b00,5b,57,6,76,48,200,3600,69,,
53442,05:34:42,1255.8484,7737.9772,0dec,0,1,81,41,0b00,5b,57,6,76,48,200,3700,68,,
53443,05:34:43,1255.848,7737.9773,0.00E+00,0,1,83,44,0c00,5b,57,7,76,48,200,3700,68,,
53443,05:34:43,1255.8474,7737.9776,0d9c,0,1,008f,44,0c00,5b,57,7,76,48,200,3600,69,,
53444,05:34:44,1255.8471,7737.9778,0.00E+00,0,1,92,4b,0b00,5b,57,7,76,48,200,3600,69,,
53444,05:34:44,1255.8465,7737.9781,0dd4,0,1,009c,4b,0b00,5b,57,7,76,48,200,3600,60,,
53445,05:34:45,1255.8461,7737.9782,0d2c,0,1,0.00E+00,7c,0cbc,5b,57,7,76,48,243,36db,60,,
53445,05:34:45,1255.8457,7737.9783,0d24,0,1,123,7c,0cbc,5b,57,7,76,49,02c8,36fa,5e,,
53446,05:34:46,1255.8453,7737.9783,0d58,0,1,129,99,0e9c,5d,57,9,76,49,02c8,36fa,5e,,
53446,05:34:46,1255.8444,7737.9783,0cbc,0,1,01f8,99,0e9c,5d,57,9,76,49,02dc,3708,32,,
53447,05:34:47,1255.8439,7737.9784,0ecc,0,1,186,a3,1090,5e,57,0c,76,49,02dc,3708,32,,
53447,05:34:47,1255.8428,7737.9783,1048,29,2,1e09,a3,1090,5e,57,0c,76,4a,03f9,3727,5,,
53448,05:34:48,1255.842,7737.9785,1260,33,2,226,a9,1978,61,57,0f,76,4a,03f9,3727,5,,
53448,05:34:48,1255.8408,7737.9789,1478,31,2,01bf,a9,1978,61,57,0f,76,4a,529,3725,34,,
53449,05:34:49,1255.8399,7737.979,1574,3d,2,021b,83,1acc,65,57,12,76,4a,529,3725,34,,
53449,05:34:49,1255.8383,7737.9791,1884,39,2,268,83,1acc,65,57,12,76,4b,06a7,375c,39,,
53450,05:34:50,1255.8371,7737.979,19dc,39,2,02b9,7f,21c0,6f,57,15,76,4b,06a7,375c,39,,
53450,05:34:50,1255.8351,7737.9796,1b84,32,2,02cd,7f,2100,6f,57,15,76,4d,800,3700,47,,
53451,05:34:51,1255.8337,7737.9799,1d28,2b,2,02ce,66,2100,7b,57,18,76,4d,800,3700,47,,
53451,05:34:51,1255.8314,7737.9806,1e50,22,2,027f,66,2100,7b,57,18,76,4d,900,3700,5b,,
53452,05:34:52,1255.8299,7737.9808,1fb0,22,2,281,52,1e00,81,57,19,76,4d,900,3700,5b,,
53452,05:34:52,1255.8277,7737.9813,1eb4,0,1,00ea,52,1e00,81,57,19,76,4e,800,3700,63,,
53453,05:34:53,1255.8265,7737.9819,1e28,0,1,006b,10,1100,71,57,17,76,4e,800,3700,63,,
53453,05:34:53,1255.8245,7737.9826,1c98,0,5,002a,10,1100,71,57,17,76,4d,700,3700,68,,
53454,05:34:54,1255.8231,7737.9833,1aac,0,5,0,3,1200,68,57,13,76,4d,700,3700,68,,
53454,05:34:54,1255.821,7737.984,18b4,0,5,0,3,1200,68,57,13,77,4c,500,3600,6a,,
53455,05:34:55,1255.8198,7737.9844,1664,0,5,0,0,1100,62,57,10,77,4c,500,3600,6a,,
53455,05:34:55,1255.8186,7737.9852,1454,0,1,0,0,1100,62,57,10,77,4b,400,3600,67,,
53456,05:34:56,1255.8178,7737.9855,1294,0,5,17,0e,0ed8,5f,57,0d,77,4b,471,36e3,67,,
53456,05:34:56,1255.8166,7737.9859,1144,0,5,69,0e,0ed8,5f,57,0d,77,49,028c,36cd,6b,,
53457,05:34:57,1255.8159,7737.986,1078,0,5,86,37,0eec,5d,57,0c,77,49,028c,36cd,6b,,
53457,05:34:57,1255.8148,7737.9862,0fa0,0,5,86,37,0eec,5d,57,0c,77,48,028b,36ec,69,,
53458,05:34:58,1255.8141,7737.9862,10b4,0,5,83,34,0ec4,5c,57,0b,77,48,028b,36ec,69,,
53458,05:34:58,1255.8131,7737.9862,0eac,0,5,70,34,0ec4,5c,57,0b,77,48,023a,36c3,6a,,
53459,05:34:59,1255.8125,7737.986,0dfc,0,5,79,40,0c08,5c,57,8,77,48,023a,36c3,6a,,
53459,05:34:59,1255.8116,7737.9857,0.00E+00,0,5,79,40,0c08,5c,57,8,76,48,259,36d1,6c,,
53500,05:35:00,1255.8111,7737.9856,0.00E+00,0,5,007b,41,0bcc,5b,57,5,76,48,259,36d1,6c,,
53500,05:35:00,1255.8105,7737.9856,0e0c,0,5,007a,41,0bcc,5b,57,5,76,48,243,36ca,6c,,
53501,05:35:01,1255.8102,7737.9858,0.00E+00,0,5,007b,3f,0b90,5b,57,2,76,48,243,36ca,6c,,
53501,05:35:01,1255.8098,7737.9862,0e0c,0,5,007c,3f,0b00,5b,57,2,76,48,200,3600,6a,,
53502,05:35:02,1255.8097,7737.9864,0.00E+00,0,5,007a,3f,0b00,5b,57,1,76,48,200,3600,6a,,
53502,05:35:02,1255.8096,7737.9865,0e2c,0,5,007c,3f,0b00,5b,57,1,76,49,200,3600,6b,,
53503,05:35:03,1255.8096,7737.9865,0e0c,0,5,007c,40,0b00,5b,57,0,76,49,200,3600,6b,,
53503,05:35:03,1255.8095,7737.9864,0e1c,0,5,007b,40,0b00,5b,57,0,76,49,200,3600,6c,,
53504,05:35:04,1255.8095,7737.9863,0.00E+00,0,5,007f,41,0b00,5b,57,0,76,49,200,3600,6c,,
53504,05:35:04,1255.8094,7737.9861,0.00E+00,0,5,007c,41,0b00,5b,57,0,76,49,200,3600,6a,,
53505,05:35:05,1255.8094,7737.986,0.00E+00,0,5,007e,41,0b00,5b,57,0,76,49,200,3600,6a,,
53505,05:35:05,1255.8094,7737.9861,0.00E+00,0,5,007d,41,0b00,5b,57,0,76,49,200,3600,6c,,
53506,05:35:06,1255.8094,7737.9861,0.00E+00,0,5,007d,42,0b00,5b,57,0,76,49,200,3600,6c,,
53506,05:35:06,1255.8094,7737.9861,0df8,0,5,007f,42,0b00,5b,57,0,76,49,200,3600,6c,,
53507,05:35:07,1255.8094,7737.9861,0e1c,0,5,007c,40,0be0,5b,57,0,76,49,025e,36da,6c,,
53507,05:35:07,1255.8094,7737.986,0e0c,0,5,007e,40,0be0,5b,57,0,77,49,265,36e7,6b,,
53508,05:35:08,1255.8094,7737.986,0.00E+00,0,5,007c,41,0b90,5b,57,0,77,49,265,36e7,6b,,
53508,05:35:08,1255.8095,7737.986,0.00E+00,0,5,80,41,0b90,5b,57,0,77,49,025e,36d5,69,,
53509,05:35:09,1255.8095,7737.986,0e1c,0,5,007f,41,0b54,5b,57,0,77,49,025e,36d5,69,,
53509,05:35:09,1255.8095,7737.9859,0.00E+00,0,5,007e,41,0b54,5b,57,0,77,49,267,36e2,6c,,
53510,05:35:10,1255.8095,7737.9859,0.00E+00,0,5,007f,40,0ba4,5b,57,0,77,49,267,36e2,6c,,
53510,05:35:10,1255.8094,7737.9858,0.00E+00,0,5,80,40,0ba4,5b,57,0,77,4a,263,36e7,6b,,
53511,05:35:11,1255.8094,7737.9858,0.00E+00,0,5,007f,42,0bb8,5b,57,0,77,4a,263,36e7,6b,,
53511,05:35:11,1255.8094,7737.9857,0.00E+00,0,5,007d,42,0bb8,5b,57,0,77,4a,260,36d7,6a,,
