Time (GMT),Time,RPM,TPS,Brake,Fuel Flow Rate,Engine Load,Rail Pressure,MAP,Baro,Speed,ECT,IAT,MAF,BAT Volt,EGR
3357,00:33:57,1480,63,2,026b,a6,1cd4,66,57,1a,7b,54,04b5,3681,5
3358,00:33:58,1574,42,2,028d,a6,1cd4,66,57,1a,7b,55,591,3673,38
3358,00:33:58,1558,0,1,01f0,3e,1720,68,57,1a,7b,55,591,3673,38
3359,00:33:59,155c,0,1,0,3e,1720,68,57,1a,7b,55,04fd,36a2,3f
3359,00:33:59,1458,0,1,0,0,0fa0,61,57,18,7b,55,04fd,36a2,3f
3400,00:34:00,134c,0,1,0,0,0fa0,61,57,18,7b,55,043c,3693,3e
3400,00:34:00,1238,0,1,0,3,0e9c,5f,57,15,7b,55,043c,3693,3e
3401,00:34:01,116c,0,1,45,3,0.00E+00,5f,57,15,7b,54,300,3600,4f
3401,00:34:01,10bc,0,1,006a,2d,0.00E+00,5e,57,14,7b,54,300,3600,4f
3402,00:34:02,102c,0,1,008b,2d,0.00E+00,5e,57,14,7b,53,300,3600,6e
3402,00:34:02,1014,0,1,00a1,43,0d00,5e,57,13,7b,53,300,3600,6e
3403,00:34:03,0f34,0,1,00b0,43,0d00,5e,57,13,7b,53,200,3600,6a
3403,00:34:03,0ef4,0,1,00b2,54,0d00,5d,57,12,7b,53,200,3600,6a
3404,00:34:04,0ea8,0,5,00d4,54,0d00,5d,57,12,7b,53,300,3600,5e
3404,00:34:04,0dec,0,5,111,89,0.00E+00,5d,57,10,7b,53,300,3600,5e
3405,00:34:05,0d60,0,5,011f,89,0.00E+00,5d,57,10,7b,53,200,3600,42
3405,00:34:05,1320,0,5,00d1,33,0f00,5d,57,0d,7b,53,200,3600,42
3406,00:34:06,0f5c,0,5,007f,33,0f00,5d,57,0d,7b,53,300,3600,5f
3406,00:34:06,0.00E+00,0,1,84,45,0c00,5d,57,0c,7b,53,300,3600,5f
3407,00:34:07,0df4,0,1,008c,45,0c00,5d,57,0c,7b,54,200,3600,6e
3407,00:34:07,0.00E+00,0,1,008b,3c,0b00,5c,57,0b,7b,54,200,3600,6e
3408,00:34:08,136c,12,2,158,3c,0b90,5c,57,0b,7b,53,044f,36a2,52
3408,00:34:08,1014,0,1,197,89,1360,60,57,0d,7b,53,044f,36a2,52
3409,00:34:09,1144,0,1,157,89,1360,60,57,0d,7b,54,03d4,368c,5
3409,00:34:09,1248,4d,2,013a,69,12d4,60,57,0f,7b,54,03d4,368c,5
3410,00:34:10,1300,32,2,1e06,69,12d4,60,57,0f,7b,54,478,36a6,33
3410,00:34:10,143c,2c,2,01dc,7f,17fc,62,57,10,7b,54,478,36a6,33
3411,00:34:11,15a4,1d,2,200,7f,17fc,62,57,10,7b,55,584,368e,33
3411,00:34:11,168c,2c,2,01d3,6b,18b0,66,57,12,7b,55,584,368e,33
3412,00:34:12,17a0,1b,2,01f7,6b,18b0,66,57,12,7b,56,635,36d6,43
3412,00:34:12,186c,1b,2,01a6,55,16a8,6a,57,14,7b,56,635,36d6,43
3413,00:34:13,1904,15,2,1e06,55,16a8,6a,57,14,7b,56,069c,3678,58
3413,00:34:13,1904,13,2,00a7,19,1284,68,57,12,7b,56,069c,3678,58
3414,00:34:14,17ac,19,2,013c,19,1284,68,57,12,7b,56,063a,36a2,5b
3414,00:34:14,1800,19,2,01b4,4e,1680,69,57,13,7b,56,063a,36a2,5b
3415,00:34:15,1870,0b,2,105,4e,1600,69,57,13,7b,56,500,3600,77
3415,00:34:15,1800,8,2,102,37,1300,66,57,12,7b,56,500,3600,77
3416,00:34:16,1760,4,2,63,37,1300,66,57,12,7b,55,400,3600,78
3416,00:34:16,15bc,0f,2,50,1b,1000,60,57,10,7b,55,400,3600,78
3417,00:34:17,155c,11,2,00d3,1b,1000,60,57,10,7b,54,400,3600,6f
3417,00:34:17,1478,9,2,00cf,3a,1100,5f,57,0f,7b,54,400,3600,6f
3418,00:34:18,1340,4,2,008b,3a,1100,5f,57,0f,7b,54,300,3600,64
3418,00:34:18,1224,0,1,009b,37,0f00,5e,57,0e,7b,54,300,3600,64
3419,00:34:19,1214,5,2,00a3,37,0f00,5e,57,0e,7b,54,300,3600,66
3419,00:34:19,118c,8,2,00b9,4b,1000,5e,57,0d,7b,54,300,3600,66
3420,00:34:20,1164,0,1,00c0,4b,1000,5e,57,0d,7b,54,300,3600,71
3420,00:34:20,107c,0,1,00a2,40,0.00E+00,5d,57,0d,7b,54,300,3600,71
3421,00:34:21,10f0,29,2,150,40,0.00E+00,5d,57,0d,7b,54,300,3600,33
3421,00:34:21,120c,0c,2,01aa,83,1400,5f,57,0e,7b,54,300,3600,33
3422,00:34:22,1210,22,2,00d4,83,14c8,5f,57,0e,7b,54,400,3658,33
3422,00:34:22,1248,2c,2,014a,6c,1324,60,57,0f,7b,54,400,3658,33
3423,00:34:23,12cc,12,2,147,6c,1324,60,57,0f,7b,54,044f,368e,33
3423,00:34:23,135c,1f,2,158,66,1324,61,57,0f,7b,54,044f,368e,33
3424,00:34:24,13f8,17,2,173,66,1324,61,57,0f,7b,55,04b9,368f,38
3424,00:34:24,148c,14,2,016f,61,1414,62,57,10,7b,55,04b9,368f,38
3425,00:34:25,1468,10,2,00c0,61,1414,62,57,10,7b,56,4e03,3696,56
3425,00:34:25,1400,6,2,00ef,39,116c,61,57,0f,7b,56,4e03,3696,56
3426,00:34:26,1430,2f,2,00b5,39,116c,61,57,0f,7b,55,049f,369e,50
3426,00:34:26,13c8,1f,2,012c,61,12fc,61,57,10,7b,55,049f,369e,50
3427,00:34:27,1488,24,2,019a,61,12fc,61,57,10,7b,55,521,3685,4a
3427,00:34:27,1428,0,1,00c4,2e,1108,62,57,10,7b,55,521,3685,4a
3428,00:34:28,12f4,0,1,00bc,2e,1108,62,57,10,7b,56,443,3654,63
3428,00:34:28,1218,0,5,00a4,38,1040,60,57,0f,7b,56,443,3654,63
3429,00:34:29,1030,0,5,008f,38,1000,60,57,0f,7b,55,300,3600,72
3429,00:34:29,0.00E+00,0,5,77,3c,0c00,5e,57,0c,7b,55,300,3600,72
3430,00:34:30,0dec,0,5,008b,3c,0c00,5e,57,0c,7b,54,200,3600,6e
3430,00:34:30,0e0c,0,1,87,46,0c00,5c,57,0b,7b,54,200,3600,6e
3431,00:34:31,1290,8,2,164,46,0c00,5c,57,0b,7b,54,400,3600,47
3431,00:34:31,10d0,4,2,116,6b,1100,5f,57,0c,7b,54,400,3600,47
3432,00:34:32,0dac,8,2,016e,6b,1100,5f,57,0c,7b,55,200,3500,5
3432,00:34:32,0c2c,0,1,01a6,ec,1000,5e,57,0d,7b,55,200,3500,5
3433,00:34:33,11b0,0f,2,012a,ec,1000,5e,57,0d,7b,54,300,3600,34
3433,00:34:33,0b88,0,1,01af,ff,0f00,5f,57,0e,7b,54,300,3600,34
3434,00:34:34,0cdc,0,1,01c4,ff,0f00,5f,57,0e,7b,55,200,3600,5
3434,00:34:34,0d00,25,2,183,ea,1000,5e,57,11,7b,55,200,3600,5
3435,00:34:35,0d9c,35,2,210,ea,1000,5e,57,11,7b,54,200,3600,5
3435,00:34:35,0.00E+00,29,2,1e06,cd,1200,5e,57,12,7b,54,200,3600,5
3436,00:34:36,0ec4,0,1,01d8,cd,12d4,5e,57,12,7b,55,031f,3690,3f
3436,00:34:36,0ec4,0,1,009c,42,0c58,5e,57,10,7b,55,031f,3690,3f
3437,00:34:37,0.00E+00,0,5,73,42,0c58,5e,57,10,7b,55,02bc,361f,4b
3437,00:34:37,0c78,0,1,00b4,74,0c58,5d,57,10,7b,55,02bc,361f,4b
3438,00:34:38,0cec,58,2,01ed,74,0c58,5d,57,10,7b,55,02bf,3671,5
3438,00:34:38,0dbc,58,2,206,e3,1298,5e,57,11,7b,55,02bf,3671,5
3439,00:34:39,0.00E+00,83,2,01ee,e3,1298,5e,57,11,7b,55,311,3679,5
3439,00:34:39,0eb8,a1,2,01d6,c9,1338,5f,57,12,7b,55,311,3679,5
3440,00:34:40,0f58,82,2,01d6,c9,1338,5f,57,12,7b,55,034a,3681,5
3440,00:34:40,0fe4,66,2,01d6,b0,148c,60,57,14,7b,55,034a,3681,5
3441,00:34:41,10a8,65,2,1e00,b0,148c,60,57,14,7b,55,03a6,3688,5
3441,00:34:41,1124,72,2,01f6,ab,16e4,61,57,15,7b,55,03a6,3688,5
3442,00:34:42,11d8,73,2,207,ab,16e4,61,57,15,7b,56,415,369f,5
3442,00:34:42,126c,72,2,021e,a5,19a0,62,57,17,7b,56,415,369f,5
3443,00:34:43,10c8,0,1,005e,a5,1900,62,57,17,7b,56,300,3600,5
3443,00:34:43,10d4,52,2,00c4,a9,0.00E+00,5f,57,16,7b,56,300,3600,5
3444,00:34:44,1cd8,71,2,03bf,a9,0.00E+00,5f,57,16,7b,56,700,3600,33
3444,00:34:44,1e68,71,2,03f8,8b,1a00,7b,57,19,7b,56,700,3600,33
3445,00:34:45,20a8,48,2,04ab,8b,1a00,7b,57,19,7b,59,0b00,3600,47
3445,00:34:45,221c,21,2,023f,45,1d00,89,57,1a,7b,59,0b00,3600,47
3446,00:34:46,21e4,23,2,018b,45,1d00,89,57,1a,7b,5b,0a00,3600,47
3446,00:34:46,219c,28,2,022c,46,1d00,7f,57,1a,7b,5b,0a00,3600,47
3447,00:34:47,225c,39,2,02bb,46,1d00,7f,57,1a,7b,5a,0b00,3600,4c
3447,00:34:47,2414,41,2,034a,5f,2600,8a,57,1d,7b,5a,0b00,3600,4c
3448,00:34:48,259c,3e,2,397,5f,2600,8a,57,1d,7b,5b,0d00,3600,59
3448,00:34:48,26ec,43,2,3e03,6c,2900,9c,57,20,7b,5b,0d00,3600,59
3449,00:34:49,28b8,46,2,417,6c,2900,9c,57,20,7b,5a,0f00,3600,70
3449,00:34:49,2ae4,3d,2,3e08,69,2800,a6,57,21,7b,5a,0f00,3600,70
3450,00:34:50,29ec,0,1,122,69,2814,a6,57,21,7b,5a,0a89,36a6,7e
3450,00:34:50,2378,30,2,007a,1c,1658,7e,57,22,7b,5a,0a89,36a6,7e
3451,00:34:51,1ca0,34,2,225,1c,1658,7e,57,22,7b,59,07a1,36a6,79
3451,00:34:51,1c2c,0,1,002b,2,1a18,6f,57,22,7b,59,07a1,36a6,79
3452,00:34:52,1b80,0,5,0,2,1a18,6f,57,22,7b,56,641,367d,6e
3452,00:34:52,1a30,0,5,0,0,1180,64,57,1f,7b,56,641,367d,6e
3453,00:34:53,18e0,0,5,0,0,1180,64,57,1f,7b,55,05a4,366d,6d
3453,00:34:53,17bc,0,5,0,0,1108,61,57,1c,7b,55,05a4,366d,6d
3454,00:34:54,16d8,0,1,0,0,1108,61,57,1c,7b,55,056a,368c,5
3454,00:34:54,162c,42,2,0,14,107c,60,57,1b,7b,55,056a,368c,5
3455,00:34:55,166c,83,2,022b,14,107c,60,57,1b,7b,55,05b5,3663,5
3455,00:34:55,1708,78,2,2e02,a3,1c70,69,57,1d,7b,55,05b5,3663,5
3456,00:34:56,1820,7f,2,032f,a3,1c70,69,57,1d,7b,55,702,36a2,5
3456,00:34:56,198c,77,2,03a0,ab,23b4,76,57,20,7b,55,702,36a2,5
3457,00:34:57,1ab4,77,2,03f1,ab,2300,76,57,20,7b,55,800,3600,5
3457,00:34:57,1c04,7a,2,047f,b0,2600,88,57,24,7b,55,800,3600,5
3458,00:34:58,1d7c,6f,2,052d,b0,2600,88,57,24,7b,57,0a00,3600,33
3458,00:34:58,1f04,60,2,598,ae,2900,9b,57,27,7b,57,0a00,3600,33
3459,00:34:59,2038,62,2,502,ae,2900,9b,57,27,7b,58,0c00,3600,37
3459,00:34:59,21c4,62,2,548,a3,2a00,a9,57,2b,7b,58,0c00,3600,37
3500,00:35:00,233c,66,2,588,a3,2a00,a9,57,2b,7b,58,0.00E+00,3600,3c
3500,00:35:00,24ac,68,2,05c2,aa,2b00,a1,57,2e,7b,58,0.00E+00,3600,3c
3501,00:35:01,25f8,53,2,051b,aa,2b00,a1,57,2e,7b,58,0.00E+00,3600,41
3501,00:35:01,2740,5e,2,534,94,2b00,9d,57,31,7b,58,0.00E+00,3600,41
3502,00:35:02,287c,5e,2,057a,94,2b00,9d,57,31,7b,58,0f00,3600,47
3502,00:35:02,29e0,5e,2,05b4,9b,2c00,a5,57,35,7b,58,0f00,3600,47
3503,00:35:03,2b14,71,2,05f2,9b,2c00,a5,57,35,7c,56,1100,3600,45
3503,00:35:03,2ca0,72,2,070d,b8,2e00,b3,57,39,7c,56,1100,3600,45
3504,00:35:04,2e1c,77,2,080b,b8,2e90,b3,57,39,7c,56,143d,36a7,37
3504,00:35:04,2fd0,76,2,849,ca,3e09,b8,57,3d,7c,56,143d,36a7,37
3505,00:35:05,31b4,7a,2,08a3,ca,3e09,b8,57,3d,7c,57,14eb,36bd,5
3505,00:35:05,335c,5f,2,868,c2,319c,ad,57,3f,7c,57,14eb,36bd,5
3506,00:35:06,2cd8,0,1,000b,c2,319c,ad,57,3f,7c,57,0b96,3699,4e
3506,00:35:06,203c,17,2,0,0,1b6c,72,57,40,7c,57,0b96,3699,4e
3507,00:35:07,23a0,81,2,486,0,1b6c,72,57,40,7c,54,0c59,36c5,46
3507,00:35:07,22d4,0,1,66,0a,2404,80,57,3e,7c,54,0c59,36c5,46
3508,00:35:08,2348,49,2,0,0a,2404,80,57,3e,7c,52,09ba,36ac,38
3508,00:35:08,2364,28,2,469,78,1f18,82,57,3e,7c,52,09ba,36ac,38
3509,00:35:09,2344,0,1,005d,78,1f18,82,57,3e,7c,53,099a,36a4,3a
3509,00:35:09,2278,26,2,013e,19,166c,76,57,3f,7c,53,099a,36a4,3a
3510,00:35:10,23e4,83,2,04c0,19,166c,76,57,3f,7d,52,0cec,36b6,5
3510,00:35:10,244c,9b,2,693,c0,2bc0,a3,57,41,7d,52,0cec,36b6,5
3511,00:35:11,2510,96,2,803,c0,2b00,a3,57,41,7d,53,0f00,3600,5
3511,00:35:11,2618,98,2,857,e0,2b00,b1,57,45,7d,53,0f00,3600,5
3512,00:35:12,2718,87,2,087c,e0,2b00,b1,57,45,7d,53,1000,3600,36
3512,00:35:12,27e8,76,2,07b4,c8,2b00,b0,57,48,7d,53,1000,3600,36
3513,00:35:13,2884,51,2,070d,c8,2b00,b0,57,48,7d,52,0f00,3600,38
3513,00:35:13,292c,68,2,547,95,2c00,9b,57,4a,7d,52,0f00,3600,38
3514,00:35:14,2910,0,1,020a,95,2c00,9b,57,4a,7d,52,0b00,3600,44
3514,00:35:14,2878,0,1,0,0,1700,74,57,48,7d,52,0b00,3600,44
3515,00:35:15,1cf0,0,1,0,0,1700,74,57,48,7d,51,600,3600,40
3515,00:35:15,1a1c,6e,2,02c3,90,1300,6b,57,48,7d,51,600,3600,40
3516,00:35:16,1d00,87,2,03d0,90,1300,6b,57,48,7d,4e,900,3600,45
3516,00:35:16,1d40,0,1,0,3,1c00,76,57,46,7d,4e,900,3600,45
3517,00:35:17,1c38,0,5,0,3,1c00,76,57,46,7e,4f,600,3600,40
3517,00:35:17,1b28,0,5,0,0,1300,6a,57,40,7e,4f,600,3600,40
3518,00:35:18,19c8,0,5,0,0,134c,6a,57,40,7e,4f,062d,36cb,5
3518,00:35:18,18f4,0,5,0,0,1144,65,57,3c,7e,4f,062d,36cb,5
3519,00:35:19,186c,0,1,0,0,1144,65,57,3c,7e,4f,05d6,36cd,5
3519,00:35:19,1814,0,1,0,0,1130,63,57,3a,7e,4f,05d6,36cd,5
3520,00:35:20,178c,0,5,0,0,1130,63,57,3a,7e,4f,05b0,36cc,35
3520,00:35:20,16f8,0,1,0,0,10f4,62,57,37,7e,4f,05b0,36cc,35
3521,00:35:21,1654,0,5,0,0,10f4,62,57,37,7e,4f,539,36aa,3b
3521,00:35:21,156c,0,5,0,0,102c,61,57,33,7e,4f,539,36aa,3b
3522,00:35:22,1468,0,5,0,0,102c,61,57,33,7e,4f,490,369e,3c
3522,00:35:22,1280,0,5,83,30,0fdc,60,57,2f,7e,4f,490,369e,3c
3523,00:35:23,0f78,0,1,007d,30,0fdc,60,57,2f,7e,4f,033a,36a8,79
3523,00:35:23,0.00E+00,0,1,007a,3e,0c30,5f,57,2d,7e,4f,033a,36a8,79
3524,00:35:24,198c,96,2,01db,3e,0c30,5f,57,2d,7e,4e,795,36b3,5
3524,00:35:24,252c,9c,2,503,8a,1540,7a,57,2e,7e,4e,795,36b3,5
3525,00:35:25,2570,97,2,05fe,8a,1500,7a,57,2e,7e,54,0f00,3600,37
3525,00:35:25,26f0,72,2,744,c4,2c00,a6,57,31,7e,54,0f00,3600,37
3526,00:35:26,2838,49,2,510,c4,2c00,a6,57,31,7e,54,0.00E+00,3600,33
3526,00:35:26,296c,67,2,05a4,9a,2b00,99,57,34,7e,54,0.00E+00,3600,33
3527,00:35:27,2aac,64,2,600,9a,2b00,99,57,34,7e,53,1000,3600,3a
3527,00:35:27,2bd4,58,2,05c1,95,2d00,a0,57,37,7e,53,1000,3600,3a
3528,00:35:28,2cbc,48,2,051d,95,2d00,a0,57,37,7e,52,1000,3600,33
3528,00:35:28,2dd4,6c,2,5e00,98,2d00,9f,57,38,7e,52,1000,3600,33
3529,00:35:29,29e4,0,1,68,98,2d00,9f,57,38,7e,52,0a00,3600,48
3529,00:35:29,2430,83,2,029c,6c,1800,7e,57,3a,7e,52,0a00,3600,48
3530,00:35:30,2070,bf,2,556,6c,1800,7e,57,3a,7d,51,0b00,3600,5
3530,00:35:30,216c,8c,2,633,bf,2b00,9e,57,3d,7d,51,0b00,3600,5
3531,00:35:31,2248,52,2,573,bf,2b00,9e,57,3d,7d,51,0c00,3600,3d
3531,00:35:31,22a8,32,2,368,65,2500,91,57,3d,7d,51,0c00,3600,3d
3532,00:35:32,22ec,50,2,029f,65,256c,91,57,3d,7d,51,0b07,36ac,33
3532,00:35:32,235c,5c,2,053f,9f,2b70,8d,57,40,7d,51,0b07,36ac,33
3533,00:35:33,23f8,81,2,612,9f,2b70,8d,57,40,7d,51,0df9,36cc,3d
3533,00:35:33,24ac,6b,2,420,88,2a1c,97,57,41,7d,51,0df9,36cc,3d
3534,00:35:34,2508,36,2,446,88,2a1c,97,57,41,7d,51,0c8e,36d6,32
3534,00:35:34,2584,46,2,04cc,94,2bac,8f,57,43,7d,51,0c8e,36d6,32
3535,00:35:35,2628,4,1,174,94,2bac,8f,57,43,7d,50,0a4f,36d4,43
3535,00:35:35,24a8,0,1,0,0,1504,71,57,40,7d,50,0a4f,36d4,43
3536,00:35:36,2430,0,1,0,0,1504,71,57,40,7d,4f,938,36c7,3f
3536,00:35:36,2364,0,5,0,0,12fc,6b,57,3d,7d,4f,938,36c7,3f
3537,00:35:37,2210,0,5,0,0,12fc,6b,57,3d,7d,4e,863,3696,5
3537,00:35:37,2150,0,1,0,0,12fc,68,57,3b,7d,4e,863,3696,5
3538,00:35:38,217c,43,2,00f6,0,12fc,68,57,3b,7d,4e,08f8,36b3,3c
3538,00:35:38,207c,0,1,0,3,13d8,6a,57,3a,7d,4e,08f8,36b3,3c
3539,00:35:39,2034,0,1,0,3,1300,6a,57,3a,7d,4e,800,3600,38
3539,00:35:39,1ff0,0,1,0,0,1200,67,57,38,7d,4e,800,3600,38
3540,00:35:40,1f60,0,1,0,0,1200,67,57,38,7d,4e,700,3600,5
3540,00:35:40,1ec0,0,5,0,0,1200,66,57,35,7d,4e,700,3600,5
3541,00:35:41,1de4,0,5,0,0,1200,66,57,35,7d,4e,700,3600,5
3541,00:35:41,1d64,0,5,0,0,1200,65,57,34,7d,4e,700,3600,5
3542,00:35:42,1d30,0,1,0,0,1200,65,57,34,7d,4e,700,3600,5
3542,00:35:42,1ce0,0,1,0,0,1100,64,57,33,7d,4e,700,3600,5
3543,00:35:43,1c88,0,1,0,0,1100,64,57,33,7d,4f,600,3600,5
3543,00:35:43,1c18,0,1,0,0,1100,64,57,31,7d,4f,600,3600,5
3544,00:35:44,1bc4,0,1,0,0,1100,64,57,31,7d,4f,600,3600,5
3544,00:35:44,1b6c,0,5,0,0,1100,63,57,30,7d,4f,600,3600,5
3545,00:35:45,1ac8,0,5,0,0,1100,63,57,30,7d,4f,600,3600,5
3545,00:35:45,1a5c,0,1,0,0,1100,63,57,2e,7d,4f,600,3600,5
3546,00:35:46,19fc,0,5,0,0,11a8,63,57,2e,7d,4e,657,3684,5
3546,00:35:46,19a0,0,5,0,0,1144,63,57,2d,7d,4e,657,3684,5
3547,00:35:47,1918,0,5,0,0,1144,63,57,2d,7d,4e,061a,3666,5
3547,00:35:47,1880,0,5,0,0,111c,62,57,2a,7d,4e,061a,3666,5
3548,00:35:48,17d8,0,5,0,0,111c,62,57,2a,7d,4e,05d6,36cd,34
3548,00:35:48,1704,0,5,0,0,1e01,62,57,27,7d,4e,05d6,36cd,34
3549,00:35:49,1600,0,5,0,0,1e01,62,57,27,7d,4e,052b,36af,3c
3549,00:35:49,1484,0,5,0,0,0fb4,60,57,22,7d,4e,052b,36af,3c
3550,00:35:50,1274,0,5,0,0,0fb4,60,57,22,7d,4e,040c,36a0,43
3550,00:35:50,0ffc,0,5,008c,3d,0.00E+00,5f,57,1c,7d,4e,040c,36a0,43
3551,00:35:51,0f90,0,5,007d,3d,0.00E+00,5f,57,1c,7d,4d,321,3628,79
3551,00:35:51,0.00E+00,0,5,007b,3d,0b90,5e,57,18,7d,4d,321,3628,79
3552,00:35:52,0.00E+00,0,1,007e,3d,0b90,5e,57,18,7d,4b,026e,3686,6b
3552,00:35:52,0e3c,0,1,79,3d,0b7c,5c,57,18,7d,4b,026e,3686,6b
3553,00:35:53,1674,25,2,01ed,3d,0b00,5c,57,18,7d,4c,500,3600,5
3553,00:35:53,1450,78,2,249,91,1500,63,57,19,7d,4c,500,3600,5
3554,00:35:54,151c,8b,2,028d,91,1500,63,57,19,7d,4f,500,3600,5
3554,00:35:54,160c,83,2,02d2,a8,1f00,6a,57,1c,7d,4f,500,3600,5
3555,00:35:55,1700,81,2,031c,a8,1f00,6a,57,1c,7d,4f,600,3600,5
3555,00:35:55,1814,82,2,373,b1,2200,74,57,1f,7d,4f,600,3600,5
3556,00:35:56,1910,67,2,03ca,b1,2200,74,57,1f,7d,50,700,3600,33
3556,00:35:56,1a98,62,2,418,af,2500,82,57,22,7d,50,700,3600,33
3557,00:35:57,1ba0,59,2,03ec,af,2500,82,57,22,7d,51,900,3600,33
3557,00:35:57,1d28,59,2,422,99,2700,8e,57,25,7d,51,900,3600,33
3558,00:35:58,1e44,59,2,045b,99,2700,8e,57,25,7d,52,0a00,3600,36
3558,00:35:58,1f5c,58,2,478,92,2800,9a,57,27,7d,52,0a00,3600,36
3559,00:35:59,20a0,61,2,04d0,92,2800,9a,57,27,7d,53,0c00,3600,3a
3559,00:35:59,21ec,62,2,528,9f,2a00,a9,57,2b,7d,53,0c00,3600,3a
3600,00:36:00,2330,62,2,056a,9f,2a30,a9,57,2b,7d,53,0d60,36b7,3e
3600,00:36:00,24a8,62,2,576,a2,2abc,9d,57,2f,7d,53,0d60,36b7,3e
3601,00:36:01,25a0,2b,2,051f,a2,2abc,9d,57,2f,7d,52,0d4f,36b4,4a
3601,00:36:01,20d0,0,1,0,0,1e64,7b,57,2e,7d,52,0d4f,36b4,4a
3602,00:36:02,1958,49,2,002e,0,1e64,7b,57,2e,7d,52,082e,36a8,3e
3602,00:36:02,1a1c,6e,2,03b5,a8,1d10,7c,57,30,7d,52,082e,36a8,3e
3603,00:36:03,1aa0,69,2,043a,a8,1d10,7c,57,30,7d,4f,08cd,36a9,3c
3603,00:36:03,1b58,56,2,03fc,a1,2544,8b,57,31,7d,4f,08cd,36a9,3c
3604,00:36:04,1ba4,42,2,350,a1,2544,8b,57,31,7d,50,08fd,36bf,48
3604,00:36:04,1bd4,31,2,02d4,70,21c0,87,57,31,7d,50,08fd,36bf,48
3605,00:36:05,1be4,21,2,270,70,21c0,87,57,31,7d,50,086a,369e,60
3605,00:36:05,1aa4,0,1,59,0f,1324,77,57,30,7d,50,086a,369e,60
3606,00:36:06,1b2c,0,1,0,0f,1324,77,57,30,7d,4f,06d0,36a7,63
3606,00:36:06,1aa8,0,1,0,0,1194,69,57,2e,7d,4f,06d0,36a7,63
3607,00:36:07,19e4,0,1,0,0,1100,69,57,2e,7d,4f,600,3600,5
3607,00:36:07,1944,0,1,0,0,1100,65,57,2c,7d,4f,600,3600,5
3608,00:36:08,189c,0,1,0,0,1100,65,57,2c,7d,4e,600,3600,32
3608,00:36:08,175c,48,2,01ea,6b,1400,67,57,2b,7d,4e,600,3600,32
3609,00:36:09,1804,2d,2,029e,6b,1400,67,57,2b,7d,4e,600,3600,3f
3609,00:36:09,1730,0,1,75,0e,1400,6a,57,2a,7d,4e,600,3600,3f
3610,00:36:10,1758,0,5,0,0e,1400,6a,57,2a,7d,4e,500,3600,48
3610,00:36:10,16ac,0,5,0,0,1000,64,57,27,7d,4e,500,3600,48
3611,00:36:11,1598,0,5,0,0,1000,64,57,27,7d,4e,500,3600,5
3611,00:36:11,147c,0,5,0,0,0f00,61,57,23,7d,4e,500,3600,5
3612,00:36:12,136c,0,5,0,0,0f00,61,57,23,7d,4e,400,3600,33
3612,00:36:12,1294,0,5,26,13,0f00,60,57,1f,7d,4e,400,3600,33
3613,00:36:13,11bc,0,5,007b,13,0f00,60,57,1f,7d,4d,300,3600,6e
3613,00:36:13,1168,0,1,00ae,3f,0f00,5f,57,1e,7d,4d,300,3600,6e
3614,00:36:14,10f0,0,5,00b1,3f,0f78,5f,57,1e,7d,4d,2e07,3676,70
3614,00:36:14,127c,0,5,0.00E+00,42,1054,5d,57,1c,7d,4d,2e07,3676,70
3615,00:36:15,10ec,0,5,79,42,1054,5d,57,1c,7d,4c,02c8,3665,77
3615,00:36:15,0.00E+00,0,5,75,3e,0c1c,5d,57,17,7d,4c,02c8,3665,77
3616,00:36:16,0e1c,0,5,81,3e,0c1c,5d,57,17,7d,4d,026a,362d,6b
3616,00:36:16,0.00E+00,0,5,80,42,0bb8,5c,57,10,7d,4d,026a,362d,6b
3617,00:36:17,0efc,0,5,006b,42,0bb8,5c,57,10,7d,4c,02bf,36a1,72
3617,00:36:17,1074,14,2,47,27,0d0c,5b,57,0f,7d,4c,02bf,36a1,72
3618,00:36:18,1394,18,2,019c,27,0d0c,5b,57,0f,7d,4d,450,36a8,6b
3618,00:36:18,1554,5,1,017e,61,14b4,60,57,10,7d,4d,450,36a8,6b
3619,00:36:19,1594,15,2,62,61,14b4,60,57,10,7d,4f,043c,369b,5c
3619,00:36:19,15ac,3b,2,113,4a,1324,60,57,10,7d,4f,043c,369b,5c
3620,00:36:20,1564,6a,2,01d7,4a,1324,60,57,10,7d,4f,058a,3.60E+08,32
3620,00:36:20,1754,70,2,311,a6,1cfc,6a,57,14,7d,4f,058a,3.60E+08,32
3621,00:36:21,1a60,7c,2,388,a6,1c00,6a,57,14,7d,50,800,3600,5
3621,00:36:21,1dc4,81,2,044d,9d,2800,82,57,19,7d,50,800,3600,5
3622,00:36:22,211c,72,2,058a,9d,2800,82,57,19,7d,52,0d00,3600,37
3622,00:36:22,24b8,59,2,057d,9d,2a00,ab,57,1e,7d,52,0d00,3600,37
3623,00:36:23,27c4,26,2,450,9d,2a00,ab,57,1e,7d,54,0.00E+00,3600,51
3623,00:36:23,249c,0,1,009c,15,1800,87,57,1f,7d,54,0.00E+00,3600,51
3624,00:36:24,1da8,31,2,52,15,1800,87,57,1f,7d,53,900,3600,38
3624,00:36:24,1ad8,46,2,308,71,2100,7b,57,22,7d,53,900,3600,38
3625,00:36:25,1b88,30,2,02df,71,2100,7b,57,22,7d,51,800,3600,38
3625,00:36:25,1c70,27,2,294,63,2000,7a,57,24,7d,51,800,3600,38
